t(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
558331.3300235790,9.7957666756,0.0078856259,-0.0015955278,-0.1135579346,0.0005296136,-0.0007591803
558331.3400235790,9.7956572901,0.0002578910,0.0000798605,-0.1142310456,0.0005513149,-0.0010520653
558331.3500235790,9.7959588191,0.0014792874,0.0002303908,-0.1153275652,0.0005187630,-0.0004771428
558331.3600235790,9.7959285858,0.0039208985,-0.0023611590,-0.1160441027,0.0005730161,-0.0012581696
558331.3700235790,9.7950502111,0.0004077084,0.0005425345,-0.1169777728,0.0005187630,-0.0003903621
558331.3800235790,9.7959399252,0.0078850707,0.0009958694,-0.1178680164,0.0005621655,-0.0013449503
558331.3900235790,9.7935311480,-0.0040212000,-0.0008193889,-0.1185519841,0.0005404642,-0.0004229049
558331.4000235790,9.7968314454,0.0086526374,-0.0016040601,-0.1196376470,0.0005730161,-0.0012256268
558331.4100235790,9.7942969119,-0.0035607706,-0.0002154843,-0.1205713171,0.0005621655,-0.0006507043
558331.4200235790,9.7957892610,0.0083418179,0.0014548767,-0.1212552848,0.0005296136,-0.0009435894
558331.4300235790,9.7952056059,-0.0015742384,-0.0000696801,-0.1223518043,0.0005621655,-0.0010086749
558331.4400235791,9.7963934156,0.0030074045,-0.0019078544,-0.1232420479,0.0005730161,-0.0006181615
558331.4500235789,9.7954904772,0.0039179117,0.0000828034,-0.1239368722,0.0005838667,-0.0013124075
558331.4600235790,9.7944497909,0.0000996674,0.0016150382,-0.1250225352,0.0005296136,-0.0004337525
558331.4700235790,9.7962429522,0.0055990425,-0.0003803023,-0.1257065028,0.0005838667,-0.0014100359
558331.4800235790,9.7939754352,-0.0031036071,-0.0020428546,-0.1265641765,0.0005730161,-0.0004771428
558331.4900235790,9.7963787721,0.0092604526,-0.0006849164,-0.1277041226,0.0006164186,-0.0013124075
558331.5000235790,9.7947714323,-0.0050847889,0.0011525998,-0.1281058179,0.0005838667,-0.0006832471
558331.5100235790,9.7965277375,0.0101762394,-0.0006857666,-0.1289960615,0.0006055680,-0.0010520653
558331.5200235790,9.7951970764,-0.0015737524,-0.0011372484,-0.1301468642,0.0006055680,-0.0010412177
558331.5300235790,9.7950231531,0.0042215758,-0.0009808192,-0.1309611114,0.0006055680,-0.0007157899
558331.5400235790,9.7953444864,0.0022394903,0.0000833048,-0.1320902008,0.0006055680,-0.0013341027
558331.5500235790,9.7939884733,-0.0005119689,0.0008560166,-0.1327307420,0.0005730161,-0.0005096856
558331.5600235790,9.7959317611,0.0052931547,-0.0012929628,-0.1331758638,0.0006272692,-0.0014642738
558331.5700235791,9.7951988898,-0.0017263487,-0.0009848084,-0.1345546557,0.0006164186,-0.0005205332
