t(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
557723.1500230120,0.0311279297,9.7947692874,-0.0338745117,0.0005967882,0.0045464410,0.0000000000
557723.1600230120,0.0265502930,9.7999572757,-0.0123596191,0.0000434028,0.0053493924,0.0000000000
557723.1700230120,0.0268554688,9.7978210452,-0.0196838379,-0.0008246528,0.0066623264,0.0000000000
557723.1800230120,0.0299072266,9.7964477542,-0.0265502930,0.0009874132,0.0075195312,0.0000000000
557723.1900230120,0.0303649902,9.8008728031,-0.0102233887,-0.0006835937,0.0078667535,-0.0000108507
557723.2000230120,0.0282287598,9.7955322269,-0.0312805176,-0.0000108507,0.0090711806,0.0000000000
557723.2100230120,0.0254821777,9.7987365726,-0.0175476074,0.0006184896,0.0097330729,0.0000000000
557723.2200230120,0.0292968750,9.7991943363,-0.0128173828,-0.0010091146,0.0106770833,0.0000108507
557723.2300230120,0.0306701660,9.7952270511,-0.0323486328,0.0007812500,0.0115234375,0.0000000000
557723.2400230120,0.0292968750,9.8002624515,-0.0099182129,-0.0002495660,0.0121636285,-0.0000217014
557723.2500230120,0.0268554688,9.7972106937,-0.0238037109,-0.0005425347,0.0133138021,-0.0000108507
557723.2600230119,0.0277709961,9.7966003421,-0.0230407715,0.0009874132,0.0144205729,0.0000000000
557723.2700230120,0.0300598145,9.8002624515,-0.0112915039,-0.0008789062,0.0149088542,0.0000000000
557723.2800230120,0.0294494629,9.7952270511,-0.0332641602,0.0003580729,0.0161132812,0.0000000000
557723.2900230120,0.0280761719,9.7999572757,-0.0123596191,0.0003580729,0.0170247396,0.0000000000
557723.3000230120,0.0263977051,9.7976684574,-0.0178527832,-0.0009006076,0.0174913194,0.0000000000
557723.3100230120,0.0300598145,9.7952270511,-0.0314331055,0.0009440104,0.0187391493,0.0000000000
557723.3200230120,0.0309753418,9.7999572757,-0.0091552734,-0.0004774306,0.0195638021,-0.0000217014
557723.3300230120,0.0289916992,9.7964477542,-0.0268554688,-0.0001519097,0.0202907986,0.0000000000
557723.3400230120,0.0270080566,9.7981262210,-0.0189208984,0.0008355035,0.0214626736,0.0000000000
557723.3500230120,0.0277709961,9.7993469241,-0.0141906738,-0.0009331597,0.0220377604,0.0000000000
557723.3600230120,0.0317382813,9.7953796390,-0.0323486328,0.0006293403,0.0230360243,-0.0000108507
557723.3700230120,0.0299072266,9.7999572757,-0.0103759766,0.0000434028,0.0239691840,-0.0000108507
557723.3800230121,0.0250244141,9.7973632816,-0.0224304199,-0.0006401910,0.0244032118,0.0000000000
557723.3900230119,0.0297546387,9.7970581058,-0.0256347656,0.0009765625,0.0258246528,0.0000000000
557723.4000230120,0.0303649902,9.7998046878,-0.0105285645,-0.0006944444,0.0266710069,0.0000000000
557723.4100230120,0.0277709961,9.7953796390,-0.0326538086,0.0003146701,0.0270182292,-0.0000217014
557723.4200230120,0.0291442871,9.7993469241,-0.0119018555,0.0004774306,0.0289822049,-0.0000108507
557723.4300230120,0.0263977051,9.7981262210,-0.0187683105,-0.0008789062,0.0290256076,-0.0000108507
557723.4400230120,0.0296020508,9.7956848148,-0.0314331055,0.0010199653,0.0295789931,0.0000000000
557723.4500230120,0.0315856934,9.8008728031,-0.0071716309,-0.0004448785,0.0309570312,-0.0000325521
557723.4600230120,0.0282287598,9.7958374027,-0.0288391113,-0.0001302083,0.0314778646,-0.0000217014
557723.4700230120,0.0274658203,9.7973632816,-0.0190734863,0.0009223090,0.0324869792,0.0000108507
557723.4800230120,0.0296020508,9.7999572757,-0.0128173828,-0.0009440104,0.0337239583,-0.0000108507
557723.4900230130,0.0288391113,9.7950744632,-0.0329589844,0.0007269965,0.0339843750,-0.0000108507
557723.5000230130,0.0291442871,9.7993469241,-0.0094604492,0.0001302083,0.0353081597,-0.0000434028
557723.5100230130,0.0276184082,9.7979736331,-0.0230407715,-0.0006510417,0.0364583333,-0.0000217014
557723.5200230130,0.0286865234,9.7970581058,-0.0273132324,0.0011393229,0.0367838542,0.0000000000
557723.5300230130,0.0312805176,9.8002624515,-0.0080871582,-0.0006401910,0.0381293403,-0.0000217014
557723.5400230130,0.0296020508,9.7955322269,-0.0331115723,0.0001736111,0.0384982639,0.0000000000
557723.5500230130,0.0279235840,9.7984313968,-0.0158691406,0.0007595486,0.0393988715,-0.0000108507
557723.5600230130,0.0279235840,9.7987365726,-0.0141906738,-0.0009548611,0.0407226562,-0.0000217014
557723.5700230130,0.0296020508,9.7952270511,-0.0321960449,0.0009440104,0.0412326389,-0.0000217014
557723.5800230131,0.0297546387,9.7999572757,-0.0096130371,-0.0000542535,0.0420572917,-0.0000108507
557723.5900230129,0.0292968750,9.7972106937,-0.0253295898,-0.0004774306,0.0433268229,-0.0000217014
557723.6000230130,0.0276184082,9.7964477542,-0.0254821777,0.0011610243,0.0435438368,0.0000108507
557723.6100230130,0.0291442871,9.8004150394,-0.0073242188,-0.0007703993,0.0448242187,0.0000000000
