t(s),roll(rad),pitch(rad),yaw(rad),roll(deg),pitch(deg),yaw(deg)
555657.5017500001,0.0054689659,-0.0112315659,0.2299110270,0.3133486671,-0.6435213216,13.1729315121
555658.5017680000,0.0054510394,-0.0111821959,0.1814382256,0.3123215537,-0.6406926327,10.3956445716
555659.5017860000,0.0055485480,-0.0112193382,0.2081205259,0.3179083837,-0.6428207268,11.9244277654
555660.5018040000,0.0054996321,-0.0112189595,0.2216697059,0.3151057057,-0.6427990301,12.7007385915
555661.5018220000,0.0055116677,-0.0112072287,0.1778469283,0.3157952958,-0.6421269034,10.1898783893
555662.5018400000,0.0055299946,-0.0111890065,0.1788283771,0.3168453492,-0.6410828484,10.2461112625
555663.5018579999,0.0055122052,-0.0112557239,0.2248029178,0.3158260963,-0.6449054735,12.8802584116
555664.5018760000,0.0055301524,-0.0112194118,0.2064255723,0.3168543915,-0.6428249430,11.8273140761
555665.5018950000,0.0055302268,-0.0111766462,0.2235613829,0.3168586553,-0.6403746586,12.8091236997
555666.5019130000,0.0054936152,-0.0112011426,0.2191624200,0.3147609672,-0.6417781955,12.5570816930
555667.5019310000,0.0055363998,-0.0112247620,0.2210167891,0.3172123446,-0.6431314907,12.6633292185
555668.5019489999,0.0055178059,-0.0112011694,0.2213214413,0.3161469912,-0.6417797319,12.6807845004
555669.5019670000,0.0055242588,-0.0112313829,0.2348063530,0.3165167153,-0.6435108373,13.4534130318
555670.5019850000,0.0055544778,-0.0112071985,0.1993215376,0.3182481351,-0.6421251767,11.4202828683
555671.5020030000,0.0055121488,-0.0112009482,0.1881850349,0.3158228596,-0.6417670596,10.7822082680
555672.5020210000,0.0055116174,-0.0112316845,0.2166985493,0.3157924166,-0.6435281190,12.4159123016
555673.5020390000,0.0055429598,-0.0112186454,0.2036087666,0.3175882042,-0.6427810350,11.6659229987
555674.5020570001,0.0055301232,-0.0111888397,0.1980647673,0.3168527193,-0.6410732910,11.3482752352
555675.5020760000,0.0055057728,-0.0112375807,0.2106156504,0.3154575443,-0.6438659445,12.0673878660
555676.5020940000,0.0055177275,-0.0111765627,0.2001482447,0.3161424988,-0.6403698725,11.4676496973
555677.5021120000,0.0054872720,-0.0112133204,0.1955298016,0.3143975271,-0.6424759336,11.2030324017
555678.5021300000,0.0055300319,-0.0112070807,0.2081632662,0.3168474904,-0.6421184226,11.9268766009
555679.5021480001,0.0055543865,-0.0112011151,0.2191862407,0.3182429040,-0.6417766234,12.5584465171
555680.5021660000,0.0054818732,-0.0112064769,0.2193100787,0.3140882004,-0.6420838287,12.5655419145
555681.5021840000,0.0055115309,-0.0112012466,0.2069444235,0.3157874603,-0.6417841566,11.8570420576
555682.5022020000,0.0054934176,-0.0111947482,0.2066018222,0.3147496457,-0.6414118220,11.8374124492
555683.5022200000,0.0054875867,-0.0111826155,0.2098068424,0.3144155585,-0.6407166706,12.0210465811
555684.5022390001,0.0055300385,-0.0112253894,0.2125090187,0.3168478672,-0.6431674344,12.1758698782
555685.5022570000,0.0055240401,-0.0112193330,0.2289386140,0.3165041821,-0.6428204325,13.1172163491
555686.5022750000,0.0054875089,-0.0111822358,0.1927799625,0.3144111023,-0.6406949195,11.0454782271
555687.5022930000,0.0054751409,-0.0111703061,0.2203486994,0.3137024635,-0.6400113928,12.6250504980
555688.5023110000,0.0055119150,-0.0112374458,0.2129638435,0.3158094668,-0.6438582146,12.2019294213
555689.5023290000,0.0055300621,-0.0112377205,0.1993726877,0.3168492168,-0.6438739574,11.4232135574
555690.5023469999,0.0054934225,-0.0111886041,0.2366056557,0.3147499225,-0.6410597909,13.5565054832
555691.5023650000,0.0054934430,-0.0112071321,0.2147099768,0.3147511015,-0.6421213694,12.3019754880
555692.5023830000,0.0054997059,-0.0112130398,0.1752696063,0.3151099352,-0.6424598568,10.0422087154
555693.5024010000,0.0055123716,-0.0112189651,0.2032737078,0.3158356294,-0.6427993480,11.6467255408
555694.5024200000,0.0055361881,-0.0112133408,0.2169219172,0.3172002122,-0.6424771043,12.4287103419
555695.5024379999,0.0055057556,-0.0112070654,0.2269945927,0.3154565567,-0.6421175476,13.0058321317
555696.5024560000,0.0055181491,-0.0111765134,0.1987828103,0.3161666534,-0.6403670451,11.3894160690
555697.5024740000,0.0054752616,-0.0112131252,0.2005586668,0.3137093814,-0.6424647507,11.4911651516
555698.4999925001,0.0054808918,-0.0111951742,0.1893184151,0.3140319706,-0.6414362317,10.8471461682
555699.4975105000,0.0055240062,-0.0112133518,0.1934830349,0.3165022402,-0.6424777331,11.0857613074
555700.4975285000,0.0055243422,-0.0112070857,0.2013412848,0.3165214941,-0.6421187115,11.5360058604
555701.4975465001,0.0055119000,-0.0112316956,0.2415151829,0.3158086093,-0.6435287550,13.8378006703
555702.4975645000,0.0055481638,-0.0112318358,0.1923534587,0.3178863713,-0.6435367863,11.0210413591
555703.4975825000,0.0055057378,-0.0112190341,0.2178258632,0.3154555409,-0.6428033053,12.4805026299
555704.4976010000,0.0055178190,-0.0111948331,0.2127979915,0.3161477417,-0.6414166861,12.1924268040
555705.4976195000,0.0054994804,-0.0112254622,0.1874336701,0.3150970188,-0.6431716089,10.7391582367
555706.4976375001,0.0055057627,-0.0112193684,0.2296301373,0.3154569635,-0.6428224553,13.1568377169
555707.4976555000,0.0055056276,-0.0112254619,0.2023402700,0.3154492231,-0.6431715875,11.5932434983
555708.4976735000,0.0054694765,-0.0111760742,0.2348899089,0.3133779185,-0.6403418815,13.4582004283
555709.4976915000,0.0055054882,-0.0112006106,0.2249857355,0.3154412406,-0.6417477175,12.8907330953
555710.4977095000,0.0055303715,-0.0111893042,0.2236677380,0.3168669443,-0.6410999064,12.8152174033
555711.4977275000,0.0055059663,-0.0112492891,0.1821696706,0.3154686290,-0.6445367888,10.4375532794
555712.4977454999,0.0055178359,-0.0112193218,0.2148919211,0.3161487069,-0.6428197854,12.3124001333
555713.4977635000,0.0054630708,-0.0111948264,0.2164273364,0.3130109024,-0.6414163061,12.4003729468
555714.4977825000,0.0055117456,-0.0112131461,0.1758505726,0.3157997579,-0.6424659489,10.0754956364
555715.4978005000,0.0055481288,-0.0112134219,0.2196228850,0.3178843661,-0.6424817496,12.5834643956
555716.4978185000,0.0055177895,-0.0111888516,0.1937942865,0.3161460527,-0.6410739746,11.1035947079
555717.4978364999,0.0054875231,-0.0111823472,0.1875133159,0.3144119151,-0.6407013000,10.7437216009
555718.4978545000,0.0054751982,-0.0112191509,0.2121921551,0.3137057497,-0.6428099970,12.1577149335
555719.4978725000,0.0054993578,-0.0112192040,0.2109977829,0.3150899904,-0.6428130395,12.0892824454
555720.4978905000,0.0054934057,-0.0112620911,0.2090683254,0.3147489617,-0.6452702900,11.9787326736
555721.4979085000,0.0055116326,-0.0112013315,0.2202751855,0.3157932883,-0.6417890176,12.6208384588
555722.4979265000,0.0054872944,-0.0112010799,0.2118317375,0.3143988091,-0.6417746064,12.1370645245
555723.4979455000,0.0054933382,-0.0112314678,0.2251713588,0.3147450960,-0.6435157052,12.9013685250
555724.4979635000,0.0055120692,-0.0112188651,0.1993825091,0.3158182987,-0.6427936234,11.4237762828
555725.4979815000,0.0055056672,-0.0112315426,0.2106042164,0.3154514958,-0.6435199860,12.0667327456
555726.4979995000,0.0055117605,-0.0112256071,0.1926903554,0.3158006138,-0.6431799076,11.0403441169
555727.4980175000,0.0055180711,-0.0112497637,0.2107249145,0.3161621824,-0.6445639778,12.0736482374
555728.4980355001,0.0054934686,-0.0112253846,0.1963941400,0.3147525629,-0.6431671602,11.2525553405
555729.4980535000,0.0055115665,-0.0112379348,0.2116832117,0.3157894971,-0.6438862325,12.1285546268
555730.4980715000,0.0054754421,-0.0112429617,0.2099586672,0.3137197216,-0.6441742546,12.0297454999
555731.4980895000,0.0054751978,-0.0111885780,0.2302287944,0.3137057258,-0.6410582997,13.1911382412
555732.4981080000,0.0055115197,-0.0111948998,0.2147747407,0.3157868203,-0.6414205105,12.3056861865
555733.4981265001,0.0054997563,-0.0112008104,0.2278756437,0.3151128229,-0.6417591621,13.0563126382
555734.4981445000,0.0055238994,-0.0111948375,0.2183404038,0.3164961203,-0.6414169397,12.5099836370
555735.4981625000,0.0055058749,-0.0112131199,0.1909909790,0.3154633951,-0.6424644449,10.9429770209
555736.4981805000,0.0055363902,-0.0112073556,0.2227241944,0.3172117913,-0.6421341731,12.7611563342
555737.4981985000,0.0055118864,-0.0111822869,0.1889071577,0.3158078306,-0.6406978421,10.8235828566
555738.4982165000,0.0055241315,-0.0112131800,0.2010537920,0.3165094190,-0.6424678895,11.5195337390
555739.4982344999,0.0055241400,-0.0112193300,0.1760434228,0.3165099072,-0.6428202569,10.0865451395
555740.4982525000,0.0054996079,-0.0111885503,0.1941464545,0.3151043215,-0.6410567091,11.1237724531
555741.4982705000,0.0055298689,-0.0112074558,0.2152744430,0.3168381497,-0.6421399153,12.3343170192
555742.4982885000,0.0055178728,-0.0112681861,0.1821900859,0.3161508238,-0.6456195071,10.4387229914
555743.4983075000,0.0054876137,-0.0112249711,0.1995948758,0.3144171028,-0.6431434699,11.4359439977
555744.4983254999,0.0055177010,-0.0112072770,0.1963153785,0.3161409810,-0.6421296705,11.2480426436
555745.4983435000,0.0054630336,-0.0111887189,0.2163806733,0.3130087712,-0.6410663709,12.3976993498
555746.4983615000,0.0055236991,-0.0112316147,0.1902453710,0.3164846477,-0.6435241166,10.9002568297
555747.4983795000,0.0055118714,-0.0111948402,0.2088397826,0.3158069703,-0.6414170941,11.9656381354
555748.4983975000,0.0054693039,-0.0112251382,0.2084736364,0.3133680310,-0.6431530446,11.9446595070
555749.4984155000,0.0055176359,-0.0112499168,0.2431579743,0.3161372507,-0.6445727503,13.9319256809
555750.4984335001,0.0055180594,-0.0111886136,0.2105425673,0.3161615133,-0.6410603383,12.0632005142
555751.4984525000,0.0054871707,-0.0111950382,0.2176687423,0.3143917208,-0.6414284386,12.4715002675
555752.4984705000,0.0054934784,-0.0112010511,0.2168569998,0.3147531244,-0.6417729564,12.4249908487
555753.4984885000,0.0055058470,-0.0112192828,0.2223149053,0.3154617943,-0.6428175516,12.7377057962
555754.4985065000,0.0054994239,-0.0112073340,0.1907997335,0.3150937766,-0.6421329363,10.9320194609
555755.4985245001,0.0054997563,-0.0111946691,0.1999711217,0.3151128219,-0.6414072932,11.4575012981
555756.4985425000,0.0055058417,-0.0112369702,0.1935777786,0.3154614915,-0.6438309688,11.0911897198
555757.4985605000,0.0055181752,-0.0112130577,0.1872909719,0.3161681479,-0.6424608823,10.7309822323
555758.4985785000,0.0055241112,-0.0112132212,0.2092885549,0.3165082599,-0.6424702499,11.9913508980
555759.4985965000,0.0055544723,-0.0112315854,0.2136458007,0.3182478205,-0.6435224384,12.2410026884
555760.4986150000,0.0055058619,-0.0112435964,0.2255290681,0.3154626510,-0.6442106225,12.9218637591
555761.4986335000,0.0055176571,-0.0111768718,0.2127041307,0.3161384657,-0.6403875813,12.1870489739
555762.4986515000,0.0055178998,-0.0112254465,0.2248395794,0.3161523681,-0.6431707050,12.8823589666
555763.4986695000,0.0054754413,-0.0111882995,0.2003215396,0.3137196785,-0.6410423389,11.4775787659
555764.4986875000,0.0055056524,-0.0112193688,0.1935942268,0.3154506439,-0.6428224815,11.0921321350
555765.4987055000,0.0054689390,-0.0111642586,0.1836445649,0.3133471218,-0.6396649000,10.5220584992
555766.4987234999,0.0054750777,-0.0111824070,0.2322796245,0.3136988453,-0.6407047249,13.3086421535
555767.4987415000,0.0054691315,-0.0112010173,0.1997129807,0.3133581533,-0.6417710200,11.4427109061
555768.4987595000,0.0055057731,-0.0112253631,0.2150325777,0.3154575634,-0.6431659319,12.3204591629
555769.4987775000,0.0055059888,-0.0111881801,0.1940823371,0.3154699214,-0.6410354983,11.1200987926
555770.4987965000,0.0055180209,-0.0112009911,0.2311421250,0.3161593106,-0.6417695178,13.2434682293
555771.4988144999,0.0055057372,-0.0112190790,0.2231537716,0.3154555070,-0.6428058776,12.7857692977
555772.4988325000,0.0055544733,-0.0112012792,0.2072010490,0.3182478790,-0.6417860249,11.8717456174
555773.4988505000,0.0054997113,-0.0112254003,0.2133823167,0.3151102482,-0.6431680595,12.2259061678
555774.4988685000,0.0054873676,-0.0112194046,0.1865933143,0.3144030059,-0.6428245313,10.6910093945
555775.4988865000,0.0055054268,-0.0112009160,0.1942183897,0.3154377215,-0.6417652121,11.1278940358
555776.4989045000,0.0055000240,-0.0112006745,0.2344636705,0.3151281610,-0.6417513757,13.4337787715
555777.4989225001,0.0055361917,-0.0112255925,0.2205817996,0.3172004174,-0.6431790750,12.6384061547
555778.4989410000,0.0055240139,-0.0112193175,0.1873083835,0.3165026822,-0.6428195412,10.7319798394
555779.4989590000,0.0054934276,-0.0112193404,0.2197696951,0.3147502179,-0.6428208514,12.5918759922
555780.4989775000,0.0055056515,-0.0112132253,0.2004060539,0.3154505957,-0.6424704839,11.4824210749
555781.4989955000,0.0055060570,-0.0112378273,0.2047641874,0.3154738255,-0.6438800723,11.7321237360
555782.4990135001,0.0054934693,-0.0112431839,0.2011335237,0.3147526069,-0.6441869878,11.5241020282
555783.4990315000,0.0054936727,-0.0112313659,0.2159245439,0.3147642599,-0.6435098645,12.3715650608
555784.4990495000,0.0055363743,-0.0112132207,0.2218460696,0.3172108785,-0.6424702207,12.7108434922
555785.4990675000,0.0054996520,-0.0112068245,0.2321011848,0.3151068511,-0.6421037464,13.2984183094
555786.4990855000,0.0054874015,-0.0111825950,0.1896534164,0.3144049483,-0.6407154976,10.8663403296
555787.4991035000,0.0055179252,-0.0112375953,0.2117881919,0.3161538245,-0.6438667802,12.1345695457
555788.4991214999,0.0054995171,-0.0112191643,0.1902555383,0.3150991214,-0.6428107652,10.9008393756
555789.4991405000,0.0055122099,-0.0112069867,0.2140459806,0.3158263606,-0.6421130405,12.2639313111
555790.4991585000,0.0054936265,-0.0112252421,0.1927808495,0.3147616132,-0.6431589950,11.0455290482
555791.4991765000,0.0055238324,-0.0112012141,0.1977788820,0.3164922860,-0.6417822930,11.3318952128
555792.4991945000,0.0055059403,-0.0112314063,0.2541934482,0.3154671423,-0.6435121817,14.5642117592
555793.4992124999,0.0054874325,-0.0112131800,0.2001584197,0.3144067244,-0.6424678870,11.4682326823
555794.4992305000,0.0054873639,-0.0112310805,0.2258679065,0.3144027942,-0.6434935107,12.9412777689
555795.4992485000,0.0055183351,-0.0112005408,0.1909063850,0.3161773132,-0.6417437188,10.9381301418
555796.4992665000,0.0054996365,-0.0111886909,0.1958544002,0.3151059577,-0.6410647663,11.2216305289
555797.4992845000,0.0055178538,-0.0112131974,0.1671467063,0.3161497363,-0.6424688845,9.5768008283
555798.4993034999,0.0055056334,-0.0112010326,0.1837017715,0.3154495580,-0.6417718927,10.5253361983
555799.4993215000,0.0055116792,-0.0111949791,0.2032268672,0.3157959581,-0.6414250538,11.6440417767
555800.4993395000,0.0054751370,-0.0112376029,0.2078764908,0.3137022408,-0.6438672156,11.9104455815
555801.4993575000,0.0054996616,-0.0112191163,0.2205353286,0.3151073963,-0.6428080166,12.6357435624
555802.4993755000,0.0054997444,-0.0111822682,0.2256047639,0.3151121446,-0.6406967736,12.9262008094
555803.4993935000,0.0054752067,-0.0112069698,0.2067481539,0.3137062366,-0.6421120682,11.8457966396
555804.4994115001,0.0055300745,-0.0112011929,0.2056083089,0.3168499285,-0.6417810765,11.7804883340
555805.4994295000,0.0055238487,-0.0111950052,0.2243705455,0.3164932158,-0.6414265512,12.8554853034
555806.4994475000,0.0054692952,-0.0112131260,0.2088943922,0.3133675294,-0.6424647963,11.9687670368
555807.4994665000,0.0055114646,-0.0112129568,0.1934637315,0.3157836599,-0.6424551019,11.0846553042
555808.4994845000,0.0054998895,-0.0111885270,0.2117396479,0.3151204582,-0.6410553789,12.1317881810
555809.4995025001,0.0054875399,-0.0112008294,0.2171108821,0.3144128757,-0.6417602530,12.4395372292
555810.4995205000,0.0054567850,-0.0112130038,0.2107500979,0.3126507485,-0.6424577923,12.0750911396
555811.4995385000,0.0055115679,-0.0112132089,0.2113470270,0.3157895790,-0.6424695447,12.1092926587
555812.4995565000,0.0054871278,-0.0112011528,0.2053688321,0.3143892621,-0.6417787791,11.7667673203
555813.4995745000,0.0054998786,-0.0112192885,0.2001001719,0.3151198317,-0.6428178824,11.4648953301
555814.4995925000,0.0055424118,-0.0112558102,0.2222167668,0.3175568019,-0.6449104190,12.7320828736
555815.4996104999,0.0055180919,-0.0112191441,0.2115393991,0.3161633746,-0.6428096047,12.1203147713
555816.4996290000,0.0055240893,-0.0112437919,0.1939082673,0.3165070008,-0.6442218236,11.1101253297
555817.4996475000,0.0055117508,-0.0111706488,0.2255206723,0.3158000563,-0.6400310309,12.9213827177
555818.4996655000,0.0054874525,-0.0112069669,0.1911041462,0.3144078694,-0.6421119052,10.9494610258
555819.4996835000,0.0054933878,-0.0111828415,0.1812890415,0.3147479340,-0.6407296209,10.3870969491
555820.4997014999,0.0055055374,-0.0111703578,0.2209818628,0.3154440570,-0.6400143601,12.6613280855
555821.4997195000,0.0054997536,-0.0112066571,0.2195589107,0.3151126695,-0.6420941564,12.5797989373
555822.4997375000,0.0055117420,-0.0112376735,0.2032742723,0.3157995537,-0.6438712631,11.6467578869
555823.4997555000,0.0055059089,-0.0112191124,0.1994612621,0.3154653406,-0.6428077909,11.4282884965
555824.4997735000,0.0055179493,-0.0111888504,0.1995490077,0.3161552082,-0.6410739029,11.4333159445
555825.4997915000,0.0054631278,-0.0111824488,0.1863540034,0.3130141641,-0.6407071227,10.6772978893
555826.4998105000,0.0055543076,-0.0111890868,0.1932006994,0.3182383851,-0.6410874502,11.0695846760
555827.4998290000,0.0055119280,-0.0112254911,0.1919083511,0.3158102087,-0.6431732611,10.9955385719
555828.4998465000,0.0055180681,-0.0112250732,0.2044592216,0.3161620134,-0.6431493206,11.7146504826
555829.4998645000,0.0055180379,-0.0112377117,0.2007365213,0.3161602824,-0.6438734501,11.5013554664
555830.4998825000,0.0054751746,-0.0112133385,0.2055694430,0.3137043950,-0.6424769692,11.7782614797
555831.4999005001,0.0055363369,-0.0111825656,0.2075362593,0.3172087411,-0.6407138127,11.8909517535
555832.4999185000,0.0055116682,-0.0112193789,0.1759265157,0.3157953235,-0.6428230591,10.0798468524
555833.4999365000,0.0055304671,-0.0112193776,0.2097805506,0.3168724249,-0.6428229833,12.0195401705
555834.4999545000,0.0054995416,-0.0112310619,0.1843676604,0.3151005235,-0.6434924479,10.5634888219
555835.4999735000,0.0055362236,-0.0112010637,0.2095241845,0.3172022459,-0.6417736762,12.0048514765
555836.4999915001,0.0055357957,-0.0111953707,0.1790148431,0.3171777298,-0.6414474888,10.2567949816
555837.5000095000,0.0055060096,-0.0112251092,0.2375169661,0.3154711102,-0.6431513806,13.6087197222
555838.5000275000,0.0055119141,-0.0111583259,0.2229311524,0.3158094175,-0.6393249806,12.7730141534
555839.5000455000,0.0054996871,-0.0111767506,0.1884207823,0.3151088589,-0.6403806392,10.7957155981
555840.5000635000,0.0055057381,-0.0112493644,0.1706659135,0.3154555574,-0.6445411034,9.7784365496
555841.5000815000,0.0055302956,-0.0112252117,0.2258065410,0.3168625995,-0.6431572548,12.9377617855
555842.5000994999,0.0054935922,-0.0112130679,0.2002954478,0.3147596496,-0.6424614669,11.4760838164
555843.5001175000,0.0054870806,-0.0112072701,0.2054245638,0.3143865590,-0.6421292789,11.7699605163
